,name,artist,release,peak,duration,SemiYearID,WeekID,QuarterID
15352,love you so,ron holden with the thunderbirds,1960.25,7,19,1960.0,1960-04-02,1960.25
15353,look for a star,deane hawley,1960.416666666667,29,11,1960.0,1960-06-18,1960.25
15354,journey of love,the crests featuring johnny mastro,1960.666666666667,81,4,1960.5,1960-09-10,1960.5
15355,flaming star,elvis presley with the jordanaires,1961.25,14,7,1961.0,1961-04-15,1961.25
15356,lullaby of the leaves,the ventures,1961.25,69,5,1961.0,1961-04-22,1961.25
15357,i don't mind,james brown and the famous flames,1961.333333333333,47,8,1961.0,1961-05-13,1961.25
15358,let's twist again,chubby checker,1961.416666666667,8,24,1961.0,1961-06-17,1961.25
15359,missing you,ray peterson,1961.5,29,15,1961.0,1961-07-29,1961.5
15360,i really love you,the stereos,1961.666666666667,29,9,1961.5,1961-09-23,1961.5
15361,muskrat,the everly brothers,1961.666666666667,82,4,1961.5,1961-09-30,1961.5
15362,love me warm and tender,paul anka,1962.083333333333,12,12,1962.0,1962-02-24,1962.0
15363,moments,jennell hawkins,1962.166666666667,50,8,1962.0,1962-03-24,1962.0
15364,ev'rybody's twistin',frank sinatra,1962.25,75,2,1962.0,1962-04-07,1962.25
15365,limbo rock,chubby checker,1962.666666666667,2,23,1962.5,1962-09-08,1962.5
15366,mama sang a song,stan kenton,1962.75,32,9,1962.5,1962-10-13,1962.75
15367,fingertips - pt 2,little stevie wonder,1963.416666666667,1,15,1963.0,1963-06-22,1963.25
15368,my whole world is falling down,brenda lee,1963.5,24,9,1963.0,1963-07-06,1963.5
15369,drownin' my sorrows,connie francis,1963.583333333333,36,7,1963.5,1963-08-10,1963.5
15370,in the summer of his years,connie francis,1963.916666666667,46,6,1963.5,1963-12-28,1963.75
15371,keep on pushing,the impressions,1964.416666666667,10,13,1964.0,1964-06-06,1964.25
15372,handy man,del shannon,1964.5,22,10,1964.0,1964-07-04,1964.5
15373,how do you do it?,gerry and the pacemakers,1964.5,9,11,1964.0,1964-07-11,1964.5
15374,i'll keep you satisfied,billy j. kramer with the dakotas,1964.5,30,7,1964.0,1964-07-25,1964.5
15375,i've got no time to lose,carla thomas,1964.583333333333,67,9,1964.5,1964-08-01,1964.5
15376,la la la la la,the blendells,1964.666666666667,62,8,1964.5,1964-09-12,1964.5
15377,i don't want to see tomorrow,nat king cole,1964.666666666667,34,9,1964.5,1964-09-19,1964.5
15378,i see you,cathy & joe,1964.75,82,2,1964.5,1964-10-10,1964.75
15379,little honda,the beach boys,1964.75,65,5,1964.5,1964-10-17,1964.75
15380,makin' whoopee,ray charles,1964.916666666667,46,8,1964.5,1964-12-12,1964.75
15381,i go to pieces,peter and gordon,1965.0,9,11,1965.0,1965-01-09,1965.0
15382,i've got a tiger by the tail,buck owens,1965.0,25,9,1965.0,1965-01-23,1965.0
15383,fly me to the moon,lavern baker,1965.083333333333,84,2,1965.0,1965-02-13,1965.0
15384,i understand (just how you feel),freddie and the dreamers,1965.166666666667,36,9,1965.0,1965-03-13,1965.0
15385,let's do the freddie,chubby checker,1965.25,40,9,1965.0,1965-04-03,1965.25
15386,i'll keep holding on,the marvelettes,1965.333333333333,34,7,1965.0,1965-05-29,1965.25
15387,here i am,dionne warwick,1965.5,65,8,1965.0,1965-07-03,1965.5
15388,everybody loves a clown,gary lewis and the playboys,1965.666666666667,4,11,1965.5,1965-09-25,1965.5
15389,let the good times roll,roy orbison,1965.833333333333,81,3,1965.5,1965-11-13,1965.75
15390,just like me,paul revere & the raiders featuring mark lindsay,1965.916666666667,11,15,1965.5,1965-12-04,1965.75
15391,night time,the strangeloves,1966.0,30,8,1966.0,1966-01-15,1966.0
15392,i'll go crazy,james brown and the famous flames,1966.083333333333,73,2,1966.0,1966-02-19,1966.0
15393,mame,louis armstrong,1966.333333333333,81,4,1966.0,1966-05-21,1966.25
15394,girl on a swing,gerry and the pacemakers,1966.666666666667,28,9,1966.5,1966-09-10,1966.5
15395,mas que nada,sergio mendes & brasil '66,1966.666666666667,47,8,1966.5,1966-09-24,1966.5
15396,i can't control myself,the troggs,1966.75,43,6,1966.5,1966-10-15,1966.75
15397,holy cow,lee dorsey,1966.75,23,9,1966.5,1966-10-22,1966.75
15398,oh yeah!,the joe cuba sextet,1967.0,62,5,1967.0,1967-01-07,1967.0
15399,let's spend the night together,the rolling stones,1967.0,55,8,1967.0,1967-01-21,1967.0
15400,"mercy, mercy, mercy",marlena shaw,1967.166666666667,58,5,1967.0,1967-03-11,1967.0
15401,it's so hard being a loser,the contours,1967.25,79,3,1967.0,1967-04-15,1967.25
15402,just look what you've done,brenda holloway,1967.25,69,5,1967.0,1967-04-22,1967.25
15403,graduation day,the arbors,1967.416666666667,59,4,1967.0,1967-06-17,1967.25
15404,nearer to you,betty harris,1967.5,85,4,1967.0,1967-07-29,1967.5
15405,i second that emotion,smokey robinson & the miracles,1967.833333333333,4,15,1967.5,1967-11-04,1967.75
15406,i can't stand myself (when you touch me),james brown and the famous flames,1967.916666666667,28,9,1967.5,1967-12-09,1967.75
15407,monterey,eric burdon & the animals,1967.916666666667,15,9,1967.5,1967-12-16,1967.75
15408,money,the lovin' spoonful,1968.0,48,6,1968.0,1968-01-06,1968.0
15409,hey little one,glen campbell,1968.0,54,7,1968.0,1968-01-20,1968.0
15410,malayisha,miriam makeba,1968.0,85,3,1968.0,1968-01-27,1968.0
15411,if you can want,smokey robinson & the miracles,1968.083333333333,11,12,1968.0,1968-02-24,1968.0
15412,i'll say forever my love,jimmy ruffin,1968.166666666667,77,5,1968.0,1968-03-09,1968.0
15413,here i am baby,the marvelettes,1968.416666666667,44,9,1968.0,1968-06-08,1968.25
15414,hip city - pt. 2,jr. walker & the all stars,1968.583333333333,31,11,1968.5,1968-08-10,1968.5
15415,not on the outside,the moments,1968.916666666667,57,7,1968.5,1968-12-28,1968.75
15416,indian giver,1910 fruitgum co.,1969.0,5,13,1969.0,1969-01-25,1969.0
15417,in the still of the night,paul anka,1969.166666666667,64,6,1969.0,1969-03-22,1969.0
15418,earth angel (will you be mine),the vogues,1969.25,42,6,1969.0,1969-04-19,1969.25
15419,i'd wait a million years,the grass roots,1969.5,15,15,1969.0,1969-07-05,1969.5
15420,i could never be president,johnnie taylor,1969.583333333333,48,8,1969.5,1969-08-09,1969.5
15421,let me be the one,peaches & herb,1969.583333333333,74,4,1969.5,1969-08-16,1969.5
15422,echo park,keith barbour,1969.666666666667,40,9,1969.5,1969-09-27,1969.5
15423,girls it ain't easy,the honey cone,1969.833333333333,68,6,1969.5,1969-11-08,1969.75
15424,give me just a little more time,chairman of the board,1970.0,3,15,1970.0,1970-01-17,1970.0
15425,i've lost you/the next step is love,elvis presley,1970.583333333333,32,9,1970.5,1970-08-01,1970.5
15426,i just don't know what to do with myself,gary puckett,1970.75,61,4,1970.5,1970-10-31,1970.75
15427,mean mistreater,grand funk railroad,1970.916666666667,47,8,1970.5,1970-12-12,1970.75
15428,keep the customer satisfied,gary puckett,1971.083333333333,71,5,1971.0,1971-02-06,1971.0
15429,free,chicago,1971.083333333333,20,9,1971.0,1971-02-20,1971.0
15430,i don't need no doctor,humble pie,1971.666666666667,73,8,1971.5,1971-09-25,1971.5
15431,mother and child reunion,paul simon,1972.083333333333,4,13,1972.0,1972-02-05,1972.0
15432,i'm movin' on,john kay,1972.25,52,7,1972.0,1972-04-22,1972.25
15433,mary had a little lamb/little woman love,wings,1972.416666666667,28,7,1972.0,1972-06-17,1972.25
15434,good time sally,rare earth,1972.833333333333,67,8,1972.5,1972-11-04,1972.75
15435,drift away,dobie gray,1973.083333333333,5,21,1973.0,1973-02-24,1973.0
15436,hallelujah day,jackson 5,1973.166666666667,28,10,1973.0,1973-03-17,1973.0
15437,"it sure took a long, long time",lobo,1973.25,27,11,1973.0,1973-04-07,1973.25
15438,no more mr. nice guy,alice cooper,1973.25,25,12,1973.0,1973-04-14,1973.25
15439,i'll always love my mama (part i),the intruders,1973.416666666667,36,12,1973.0,1973-06-02,1973.25
15440,future shock,curtis mayfield,1973.5,39,10,1973.0,1973-07-21,1973.5
15441,oh! no not my baby,rod stewart,1973.75,59,8,1973.5,1973-10-13,1973.75
15442,my music,loggins & messina,1973.833333333333,16,13,1973.5,1973-11-03,1973.75
15443,livin' for you,al green,1973.916666666667,19,11,1973.5,1973-12-08,1973.75
15444,midnight rider,gregg allman,1973.916666666667,19,12,1973.5,1973-12-22,1973.75
15445,most likely you go your way (and i'll go mine),bob dylan/the band,1974.583333333333,66,5,1974.5,1974-08-10,1974.5
15446,kings of the party,brownsville station,1974.583333333333,31,9,1974.5,1974-08-31,1974.5
15447,from his woman to you,barbara mason,1974.833333333333,28,10,1974.5,1974-11-30,1974.75
15448,i am i am,smokey robinson,1974.916666666667,56,9,1974.5,1974-12-14,1974.75
15449,happy people,the temptations,1974.916666666667,40,10,1974.5,1974-12-21,1974.75
15450,express,b.t. express,1975.0,4,15,1975.0,1975-01-25,1975.0
15451,i fought the law,sam neely,1975.083333333333,54,7,1975.0,1975-02-01,1975.0
15452,hey you,bachman-turner overdrive,1975.333333333333,21,12,1975.0,1975-05-17,1975.25
15453,forever came today,jackson 5,1975.5,60,9,1975.0,1975-07-05,1975.5
15454,flyin' high,the blackbyrds,1975.583333333333,70,4,1975.5,1975-08-02,1975.5
15455,fancy lady,billy preston,1975.75,71,4,1975.5,1975-10-04,1975.75
15456,only sixteen,dr. hook,1976.0,6,22,1976.0,1976-01-03,1976.0
15457,hurt/for the heart,elvis presley,1976.166666666667,28,11,1976.0,1976-03-27,1976.0
15458,love really hurts without you,billy ocean,1976.25,22,11,1976.0,1976-04-03,1976.25
15459,i'm mandy fly me,10cc,1976.25,60,4,1976.0,1976-04-10,1976.25
15460,fool for the city,foghat,1976.416666666667,45,7,1976.0,1976-06-05,1976.25
15461,magic man,heart,1976.5,9,23,1976.0,1976-07-17,1976.5
15462,howzat,sherbet,1976.583333333333,61,8,1976.5,1976-08-21,1976.5
15463,just to be close to you,commodores,1976.666666666667,7,16,1976.5,1976-09-18,1976.5
15464,love me,yvonne elliman,1976.75,14,19,1976.5,1976-10-02,1976.75
15465,let me down easy,american flyer,1976.75,80,4,1976.5,1976-10-30,1976.75
15466,if not you,dr. hook,1976.833333333333,55,11,1976.5,1976-11-27,1976.75
15467,night moves,bob seger,1976.916666666667,4,21,1976.5,1976-12-11,1976.75
15468,fancy dancer,commodores,1977.0,39,9,1977.0,1977-01-08,1977.0
15469,love in 'c' minor - pt. i,cerrone,1977.083333333333,36,8,1977.0,1977-02-26,1977.0
15470,everybody be dancin',starbuck,1977.25,38,8,1977.0,1977-04-16,1977.25
15471,it's sad to belong,england dan & john ford coley,1977.333333333333,21,16,1977.0,1977-05-07,1977.25
15472,hound dog man (play it again),lenny leblanc,1977.666666666667,58,5,1977.5,1977-09-03,1977.5
15473,love me one more time (just for old times sake),karen nelson and billy t,1977.666666666667,79,4,1977.5,1977-09-10,1977.5
15474,love gun,kiss,1977.666666666667,61,7,1977.5,1977-09-24,1977.5
15475,grandmother's song,steve martin,1977.916666666667,72,3,1977.5,1977-12-03,1977.75
15476,ffun,confunkshun,1977.916666666667,23,13,1977.5,1977-12-17,1977.75
15477,let's live together,cazz,1978.083333333333,70,5,1978.0,1978-02-18,1978.0
15478,i'm gonna take care of everything,rubicon,1978.083333333333,28,11,1978.0,1978-02-25,1978.0
15479,last dance,donna summer,1978.333333333333,3,21,1978.0,1978-05-13,1978.25
15480,i need to know,tom petty and the heartbreakers,1978.416666666667,41,10,1978.0,1978-06-17,1978.25
15481,kiss you all over,exile,1978.5,1,23,1978.0,1978-07-08,1978.5
15482,macarthur park,donna summer,1978.666666666667,1,20,1978.5,1978-09-09,1978.5
15483,flying high,commodores,1978.666666666667,38,10,1978.5,1978-09-23,1978.5
15484,my best friend's girl,the cars,1978.75,35,15,1978.5,1978-10-21,1978.75
15485,"hold me, touch me",paul stanley,1978.833333333333,46,12,1978.5,1978-11-04,1978.75
15486,i was made for dancin',leif garrett,1978.833333333333,10,21,1978.5,1978-11-11,1978.75
15487,miles away,fotomaker,1978.916666666667,63,6,1978.5,1978-12-02,1978.75
15488,i don't wanna lose you,daryl hall john oates,1978.916666666667,42,10,1978.5,1978-12-09,1978.75
15489,get down,gene chandler,1979.0,53,9,1979.0,1979-01-06,1979.0
15490,knock on wood,amii stewart,1979.0,1,20,1979.0,1979-01-27,1979.0
15491,keep on dancin',gary's gang,1979.083333333333,41,10,1979.0,1979-02-17,1979.0
15492,i need your help barry manilow,ray stevens,1979.166666666667,49,8,1979.0,1979-03-24,1979.0
15493,heart to heart,errol sober,1979.166666666667,65,8,1979.0,1979-03-31,1979.0
15494,give me an inch,ian matthews,1979.25,67,5,1979.0,1979-04-07,1979.25
15495,music box,"evelyn ""champagne"" king",1979.333333333333,75,6,1979.0,1979-05-26,1979.25
15496,married men,bette midler,1979.416666666667,40,9,1979.0,1979-06-02,1979.25
15497,hot summer nights,night,1979.416666666667,18,15,1979.0,1979-06-23,1979.25
15498,i do love you,gq,1979.416666666667,20,17,1979.0,1979-06-30,1979.25
15499,going through the motions,hot chocolate,1979.5,53,6,1979.0,1979-07-14,1979.5
15500,love me tonight,blackjack,1979.5,62,6,1979.0,1979-07-21,1979.5
15501,"hey, st. peter",flash and the pan,1979.5,76,4,1979.0,1979-07-28,1979.5
15502,ghost dancer,addrisi brothers,1979.583333333333,45,8,1979.5,1979-08-11,1979.5
15503,"hello, hello, hello",new england,1979.666666666667,69,5,1979.5,1979-09-01,1979.5
15504,escape (the pina colada song),rupert holmes,1979.75,1,21,1979.5,1979-10-20,1979.75
15505,i still have dreams,richie furay,1979.75,39,11,1979.5,1979-10-27,1979.75
15506,i wanna be your lover,prince,1979.833333333333,11,16,1979.5,1979-11-24,1979.75
15507,make believe it's your first time,bobby vinton,1980.0,78,4,1980.0,1980-01-05,1980.0
15508,got to love somebody,sister sledge,1980.0,64,5,1980.0,1980-01-19,1980.0
15509,only a lonely heart sees,felix cavaliere,1980.166666666667,36,11,1980.0,1980-03-01,1980.0
15510,fool for a pretty face (hurt by love),humble pie,1980.25,52,7,1980.0,1980-04-26,1980.25
15511,happy together (a fantasy),captain & tennille,1980.333333333333,53,6,1980.0,1980-05-10,1980.25
15512,i'm happy just to dance with you,anne murray,1980.416666666667,64,6,1980.0,1980-06-14,1980.25
15513,hey there lonely girl,robert john,1980.5,31,13,1980.0,1980-07-19,1980.5
15514,i hear you now,jon & vangelis,1980.583333333333,58,6,1980.5,1980-08-16,1980.5
15515,heroes,commodores,1980.666666666667,54,9,1980.5,1980-09-20,1980.5
15516,everybody's got to learn sometime,the korgis,1980.75,18,19,1980.5,1980-10-11,1980.75
15517,morning man,rupert holmes,1980.833333333333,68,7,1980.5,1980-11-08,1980.75
15518,my mother's eyes,bette midler,1980.833333333333,39,13,1980.5,1980-11-22,1980.75
15519,love t.k.o.,teddy pendergrass,1980.833333333333,44,13,1980.5,1980-11-29,1980.75
15520,living in a fantasy,leo sayer,1981.0,23,12,1981.0,1981-01-24,1981.0
15521,fantastic voyage,lakeside,1981.0,55,8,1981.0,1981-01-31,1981.0
15522,just between you and me,april wine,1981.083333333333,21,16,1981.0,1981-02-07,1981.0
15523,hold on loosely,38 special,1981.083333333333,27,17,1981.0,1981-02-28,1981.0
15524,one more chance,diana ross,1981.25,79,5,1981.0,1981-04-11,1981.25
15525,hurry up and wait,the isley brothers,1981.25,58,7,1981.0,1981-04-18,1981.25
15526,it's now or never,john schneider,1981.333333333333,14,19,1981.0,1981-05-30,1981.25
15527,love on a two way street,stacy lattisaw,1981.416666666667,26,17,1981.0,1981-06-20,1981.25
15528,nothing ever goes as planned,styx,1981.5,54,8,1981.0,1981-07-11,1981.5
15529,love light,yutaka,1981.5,81,3,1981.0,1981-07-18,1981.5
15530,heavy metal (takin' a ride),don felder,1981.5,43,17,1981.0,1981-07-25,1981.5
15531,it's just the sun,don mclean,1981.583333333333,83,2,1981.5,1981-08-08,1981.5
15532,in the dark,billy squier,1981.666666666667,35,12,1981.5,1981-09-12,1981.5
15533,i'm gonna love her for both of us,meat loaf,1981.666666666667,84,3,1981.5,1981-09-19,1981.5
15534,no reply at all,genesis,1981.666666666667,29,18,1981.5,1981-09-26,1981.5
15535,leila,zz top,1981.75,77,4,1981.5,1981-10-03,1981.75
15536,never too much,luther vandross,1981.75,33,15,1981.5,1981-10-10,1981.75
15537,i wouldn't have missed it for the world,ronnie milsap,1981.75,20,17,1981.5,1981-10-24,1981.75
15538,if i were you,lulu,1981.833333333333,44,11,1981.5,1981-11-21,1981.75
15539,nobody said it was easy (lookin' for the lights),le roux,1982.083333333333,18,13,1982.0,1982-02-13,1982.0
15540,just to satisfy you,waylon & willie,1982.25,52,9,1982.0,1982-04-03,1982.25
15541,dreamin',john schneider,1982.333333333333,45,8,1982.0,1982-05-15,1982.25
15542,i want candy,bow wow wow,1982.333333333333,62,7,1982.0,1982-05-29,1982.25
15543,eye in the sky,the alan parsons project,1982.5,3,25,1982.0,1982-07-03,1982.5
15544,love come down,evelyn king,1982.583333333333,17,16,1982.5,1982-08-28,1982.5
15545,goody two shoes,adam ant,1982.833333333333,12,21,1982.5,1982-11-13,1982.75
15546,i melt with you,modern english,1983.25,76,17,1983.0,1983-04-02,1983.25
15547,love on your side,thompson twins,1983.25,45,9,1983.0,1983-04-30,1983.25
15548,ewok celebration,meco,1983.5,60,8,1983.0,1983-07-02,1983.5
15549,miracles,stacy lattisaw,1983.583333333333,40,16,1983.5,1983-08-13,1983.5
15550,it must be love,madness,1983.583333333333,33,12,1983.5,1983-08-20,1983.5
15551,hang on now,kajagoogoo,1983.583333333333,78,4,1983.5,1983-08-27,1983.5
15552,foolin',def leppard,1983.666666666667,28,14,1983.5,1983-09-03,1983.5
15553,magnetic,"earth, wind & fire",1983.833333333333,57,9,1983.5,1983-11-12,1983.75
15554,let's go up,diana ross,1983.916666666667,77,6,1983.5,1983-12-17,1983.75
15555,hunters of the night,mr. mister,1984.166666666667,57,8,1984.0,1984-03-17,1984.0
15556,i pretend,kim carnes,1984.333333333333,74,5,1984.0,1984-05-19,1984.25
15557,gotta give a little love (ten years later),timmy thomas,1984.416666666667,80,3,1984.0,1984-06-02,1984.25
15558,it can happen,yes,1984.416666666667,51,7,1984.0,1984-06-23,1984.25
15559,on the wings of a nightingale,the everly brothers,1984.666666666667,50,12,1984.5,1984-09-01,1984.5
15560,new girl now,honeymoon suite,1984.666666666667,57,7,1984.5,1984-09-08,1984.5
15561,i can't hold back,survivor,1984.666666666667,13,23,1984.5,1984-09-15,1984.5
15562,love kills,freddie mercury,1984.666666666667,69,6,1984.5,1984-09-29,1984.5
15563,had a dream (sleeping with the enemy),roger hodgson,1984.75,48,15,1984.5,1984-10-13,1984.75
15564,invitation to dance,kim carnes,1985.0,68,6,1985.0,1985-01-19,1985.0
15565,one foot back in your door,roman holliday,1985.083333333333,76,5,1985.0,1985-02-09,1985.0
15566,i was born to love you,freddie mercury,1985.25,76,4,1985.0,1985-04-27,1985.25
15567,hold me,menudo,1985.333333333333,62,11,1985.0,1985-05-11,1985.25
15568,find a way,amy grant,1985.333333333333,29,16,1985.0,1985-05-18,1985.25
15569,make it better (forget about me),tom petty and the heartbreakers,1985.416666666667,54,8,1985.0,1985-06-08,1985.25
15570,oh sheila,ready for the world,1985.583333333333,1,21,1985.5,1985-08-03,1985.5
15571,let's go all the way,sly fox,1985.916666666667,7,25,1985.5,1985-12-28,1985.75
